SeanadElectionCountPanelCandidateFirstName,SeanadElectionCountPanelCandidateLastName,SeanadElectionCountPanelCandidateNote,CandidateName,SeanadElectionCountDelegateVotesNo,SeanadElectionCountDelegateVotesTransferNo,Votes,SeanadElectionCountNo,SeanadElectionCountPanelQuota,SeanadElectionCountPanelCandidateStatusID,SeanadElectionPanelNameENG,SeanadElectionPanelNameGLE,SeanadElectionSubPanelNameENG,SeanadElectionCountOutcomeTypeNameENG,IsDistributionOfSurplusCompleted,SeanadElectionCountPanelCandidateStatusNameENG,SeanadElectionCountPanelCandidateStatusNameGLE,SeanadElectionCountPanelCandidateElectedPositionNo,SeanadElectionCountPanelCandidatePositionNo,SeanadElectionCountPanelMasterID,CountResultLine,CountResultLineGLE,SeanadElectionCountPanelAreaNameENG,ElectionPanelNameAndArea,SeanadElectionCountTypeID,SeanadElectionCountStateOfThePollPositionNo
Niall,Blaney,,"Blaney, Niall",37000,-870,95667,21,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,5,13,545,"Distribution of Blaney, Niall's surplus","Barrachas Blaney, Niall a Dháileadh",Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Niall,Blaney,,"Blaney, Niall",37000,0,95667,22,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,5,13,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Niall,Blaney,,"Blaney, Niall",37000,0,95667,23,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,5,13,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Niall,Blaney,,"Blaney, Niall",37000,0,95667,24,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,End Of Count,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,5,13,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Victor,Boyhan,,"Boyhan, Victor",105000,0,105000,1,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,1,Continuing,ContinuingGLE,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,105000,2,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,1,Continuing,ContinuingGLE,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,105000,3,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,1,Continuing,ContinuingGLE,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,-9333,95667,4,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,"Distribution of Boyhan, Victor's surplus","Barrachas Boyhan, Victor a Dháileadh",Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,5,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,6,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,7,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,8,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,9,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,10,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,11,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,12,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,13,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,14,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,15,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,16,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,17,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,18,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,19,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,20,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,21,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Distribution Of Surplus,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,22,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,23,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,Exclusion,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Victor,Boyhan,,"Boyhan, Victor",105000,0,95667,24,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Oireachtas,End Of Count,1,Deemed Elected,Meastar an tIarrthóir a bheith Tofa,3,3,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,3
Carmel,Brady,,"Brady, Carmel",47000,0,47000,1,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,12
Carmel,Brady,,"Brady, Carmel",47000,0,47000,2,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,12
Carmel,Brady,,"Brady, Carmel",47000,0,47000,3,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,12
Carmel,Brady,,"Brady, Carmel",47000,0,47000,4,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,12
Carmel,Brady,,"Brady, Carmel",47000,0,47000,5,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,12
Carmel,Brady,,"Brady, Carmel",47000,0,47000,6,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Distribution Of Surplus,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,12
Carmel,Brady,,"Brady, Carmel",47000,0,47000,7,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,12
Carmel,Brady,,"Brady, Carmel",47000,0,47000,8,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,12
Carmel,Brady,,"Brady, Carmel",47000,0,47000,9,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,12
Carmel,Brady,,"Brady, Carmel",47000,12000,59000,10,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,11
Carmel,Brady,,"Brady, Carmel",47000,0,59000,11,190834,3,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Continuing,ContinuingGLE,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,12
Carmel,Brady,,"Brady, Carmel",47000,-59000,0,12,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Excluded,Eisiata,,12,544,"Exclusion of Brady, Carmel","Brady, Carmel a Eisiamh",Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Carmel,Brady,,"Brady, Carmel",47000,0,0,13,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Excluded,Eisiata,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Carmel,Brady,,"Brady, Carmel",47000,0,0,14,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Excluded,Eisiata,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Carmel,Brady,,"Brady, Carmel",47000,0,0,15,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Excluded,Eisiata,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Carmel,Brady,,"Brady, Carmel",47000,0,0,16,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Distribution Of Surplus,,Excluded,Eisiata,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Carmel,Brady,,"Brady, Carmel",47000,0,0,17,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Excluded,Eisiata,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Carmel,Brady,,"Brady, Carmel",47000,0,0,18,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,Exclusion,,Excluded,Eisiata,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Carmel,Brady,,"Brady, Carmel",47000,0,0,19,190834,4,Cultural and Educational Panel,An Rolla Saíochta agus Oideachais,Oireachtas,End Of Count,,Excluded,Eisiata,,12,544,,,Live,"Cultural and Educational Panel, Live, 2025-01-30, 544",1,
Paraic,Brady,,"Brady, Paraic",57000,0,57000,1,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,0,57000,2,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,0,57000,3,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,198,57198,4,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,0,57198,5,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,1000,58198,6,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,0,58198,7,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,0,58198,8,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,99,58297,9,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,0,58297,10,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,4000,62297,11,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,7
Paraic,Brady,,"Brady, Paraic",57000,2000,64297,12,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,7
Paraic,Brady,,"Brady, Paraic",57000,0,64297,13,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,7
Paraic,Brady,,"Brady, Paraic",57000,0,64297,14,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,7
Paraic,Brady,,"Brady, Paraic",57000,11000,75297,15,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Paraic,Brady,,"Brady, Paraic",57000,2000,77297,16,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Paraic,Brady,,"Brady, Paraic",57000,1000,78297,17,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Paraic,Brady,,"Brady, Paraic",57000,4000,82297,18,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Paraic,Brady,,"Brady, Paraic",57000,1000,83297,19,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,5
Paraic,Brady,,"Brady, Paraic",57000,3000,86297,20,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,0,86297,21,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Distribution Of Surplus,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,0,86297,22,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,6324,92621,23,95667,3,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,Exclusion,0,Continuing,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,8
Paraic,Brady,,"Brady, Paraic",57000,3250,95871,24,95667,2,Agricultural Panel,An Rolla Talmhaíochta,Nominating Bodies,End Of Count,0,Deemed Elected,ContinuingGLE,9,8,545,,,Live,"Agricultural Panel, Live, 2025-01-30, 545",1,9
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,14000,1,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,22
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,14000,2,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,22
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,14000,3,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,22
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,14000,4,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,22
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,14000,5,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Distribution Of Surplus,,Continuing,ContinuingGLE,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,22
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,14000,6,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,22
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,14000,7,114701,3,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Continuing,ContinuingGLE,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,22
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,-14000,0,8,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,22,547,"Exclusion of Brennan, Sinéad Lucey","Brennan, Sinéad Lucey a Eisiamh",Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,0,9,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,0,10,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,0,11,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,0,12,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,0,13,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,0,14,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
Sinéad Lucey,Brennan,,"Brennan, Sinéad Lucey",14000,0,0,15,114701,4,Industrial and Commercial Panel,An Rolla Tionscail agus Tráchtála,Nominating Bodies,Exclusion,,Excluded,Eisiata,,22,547,,,Live,"Industrial and Commercial Panel, Live, 2025-01-30, 547",1,
